timestamp,open,high,low,close,volume
2025-01-03 18:00:00,217.25,218.41,217.03,217.94,335819.0
2025-01-03 19:00:00,217.93,218.41,216.36,216.98,410026.0
2025-01-03 20:00:00,216.99,216.99,215.7,215.89,389786.0
2025-01-03 21:00:00,215.88,216.84,215.75,216.2,270323.0
2025-01-03 22:00:00,216.2,217.18,215.92,216.95,262197.0
2025-01-03 23:00:00,216.95,217.93,216.76,217.91,295388.0
2025-01-04 00:00:00,217.92,217.93,216.51,216.91,311813.0
2025-01-04 01:00:00,216.9,217.9,215.9,217.28,319751.0
2025-01-04 02:00:00,217.28,218.08,216.11,217.35,297449.0
2025-01-04 03:00:00,217.34,217.63,215.58,216.88,325474.0
2025-01-04 04:00:00,216.89,216.89,215.41,216.81,267489.0
2025-01-04 05:00:00,216.81,217.34,216.3,217.15,178067.0
2025-01-04 06:00:00,217.15,217.89,216.81,217.53,238330.0
2025-01-04 07:00:00,217.54,217.75,216.21,216.62,319969.0
2025-01-04 08:00:00,216.61,216.62,215.19,215.61,362662.0
2025-01-04 09:00:00,215.61,216.34,215.36,215.74,227699.0
2025-01-04 10:00:00,215.75,215.86,214.3,215.59,358058.0
2025-01-04 11:00:00,215.59,216.6,215.21,216.36,268097.0
2025-01-04 12:00:00,216.36,217.1,216.0,216.95,331753.0
2025-01-04 13:00:00,216.96,217.58,216.52,216.91,366440.0
2025-01-04 14:00:00,216.91,217.04,215.65,215.8,345361.0
2025-01-04 15:00:00,215.8,216.54,213.45,214.24,923047.0
2025-01-04 16:00:00,214.24,214.99,213.61,214.31,317213.0
2025-01-04 17:00:00,214.31,215.68,214.06,215.65,243380.0
2025-01-04 18:00:00,215.65,215.88,215.08,215.39,202984.0
2025-01-04 19:00:00,215.4,215.73,215.03,215.47,134234.0
2025-01-04 20:00:00,215.48,216.72,215.3,216.35,223932.0
2025-01-04 21:00:00,216.34,216.56,215.65,215.95,162716.0
2025-01-04 22:00:00,215.96,217.19,215.64,217.09,196727.0
2025-01-04 23:00:00,217.1,217.18,216.39,216.56,173163.0
2025-01-05 00:00:00,216.57,217.82,216.12,216.93,304847.0
2025-01-05 01:00:00,216.94,217.09,215.17,215.63,262203.0
2025-01-05 02:00:00,215.63,217.37,215.38,216.97,293906.0
2025-01-05 03:00:00,216.96,218.81,216.57,217.83,437678.0
2025-01-05 04:00:00,217.83,218.98,217.73,217.85,364316.0
2025-01-05 05:00:00,217.85,217.86,216.04,216.32,356465.0
2025-01-05 06:00:00,216.31,216.92,215.83,216.48,208532.0
2025-01-05 07:00:00,216.47,216.7,215.95,216.35,169134.0
2025-01-05 08:00:00,216.35,216.44,214.61,215.04,412489.0
2025-01-05 09:00:00,215.04,215.12,212.8,213.1,552498.0
2025-01-05 10:00:00,213.11,214.06,212.84,213.99,321898.0
2025-01-05 11:00:00,213.99,214.62,213.59,213.85,287200.0
2025-01-05 12:00:00,213.84,214.13,213.2,213.55,254067.0
2025-01-05 13:00:00,213.55,214.54,212.27,212.52,334563.0
2025-01-05 14:00:00,212.53,213.47,211.54,213.19,775255.0
2025-01-05 15:00:00,213.18,213.9,212.27,213.46,396665.0
2025-01-05 16:00:00,213.46,214.21,212.1,212.39,360061.0
2025-01-05 17:00:00,212.4,213.21,211.88,212.56,227113.0
2025-01-05 18:00:00,212.56,212.7,211.27,212.37,279612.0
2025-01-05 19:00:00,212.38,213.12,212.09,212.7,133765.0
2025-01-05 20:00:00,212.7,213.9,212.43,212.92,198581.0
2025-01-05 21:00:00,212.91,213.93,212.74,213.75,148192.0
2025-01-05 22:00:00,213.75,214.4,213.31,214.09,157034.0
2025-01-05 23:00:00,214.09,214.43,213.13,213.3,207065.0
2025-01-06 00:00:00,213.31,214.18,211.91,212.03,368791.0
2025-01-06 01:00:00,212.04,215.14,211.41,214.57,522938.0
2025-01-06 02:00:00,214.56,216.87,214.38,215.45,747349.0
2025-01-06 03:00:00,215.45,216.58,215.15,215.5,273860.0
2025-01-06 04:00:00,215.5,216.73,215.19,215.74,293395.0
2025-01-06 05:00:00,215.74,216.8,215.05,215.47,391194.0
2025-01-06 06:00:00,215.47,215.93,213.84,214.83,393685.0
2025-01-06 07:00:00,214.82,215.39,213.77,215.13,291628.0
2025-01-06 08:00:00,215.13,216.17,213.3,213.96,452117.0
2025-01-06 09:00:00,213.95,214.32,213.1,214.31,215708.0
2025-01-06 10:00:00,214.3,215.17,213.72,214.91,208972.0
2025-01-06 11:00:00,214.92,216.18,214.69,216.17,321474.0
2025-01-06 12:00:00,216.18,217.79,215.64,216.7,529537.0
2025-01-06 13:00:00,216.69,218.74,215.71,218.59,826763.0
2025-01-06 14:00:00,218.6,222.0,216.61,220.92,1470815.0
2025-01-06 15:00:00,220.93,221.89,219.74,221.51,1123518.0
2025-01-06 16:00:00,221.52,223.14,220.06,220.77,952094.0
2025-01-06 17:00:00,220.76,220.76,217.27,218.6,777497.0
2025-01-06 18:00:00,218.6,219.44,217.8,218.75,345533.0
2025-01-06 19:00:00,218.75,220.4,218.5,219.9,268818.0
2025-01-06 20:00:00,219.9,220.32,218.12,218.45,268129.0
2025-01-06 21:00:00,218.44,218.66,217.4,217.78,317176.0
2025-01-06 22:00:00,217.77,218.68,217.53,218.41,233702.0
2025-01-06 23:00:00,218.41,218.55,217.73,218.11,164149.0
2025-01-07 00:00:00,218.1,219.04,217.55,217.65,324738.0
2025-01-07 01:00:00,217.64,218.6,216.66,218.02,339600.0
2025-01-07 02:00:00,218.02,218.16,216.43,216.46,207048.0
2025-01-07 03:00:00,216.47,217.58,216.09,217.27,225787.0
2025-01-07 04:00:00,217.27,217.37,216.08,216.09,175357.0
2025-01-07 05:00:00,216.08,216.43,215.58,216.41,258716.0
2025-01-07 06:00:00,216.41,216.61,215.87,216.23,165248.0
2025-01-07 07:00:00,216.23,216.62,215.33,215.97,210036.0
2025-01-07 08:00:00,215.96,216.79,215.27,216.5,300577.0
2025-01-07 09:00:00,216.51,216.62,214.67,214.98,487093.0
2025-01-07 10:00:00,214.98,215.11,214.21,214.76,383084.0
2025-01-07 11:00:00,214.75,215.33,212.73,213.95,616878.0
2025-01-07 12:00:00,213.96,214.1,212.62,213.39,423799.0
2025-01-07 13:00:00,213.38,214.28,213.26,213.74,334110.0
2025-01-07 14:00:00,213.73,214.26,210.73,211.54,1039773.0
2025-01-07 15:00:00,211.55,211.99,205.0,207.65,4577563.0
2025-01-07 16:00:00,207.64,208.99,206.72,207.47,917327.0
2025-01-07 17:00:00,207.47,207.91,205.21,206.32,921599.0
2025-01-07 18:00:00,206.32,207.05,204.0,204.98,1089537.0
2025-01-07 19:00:00,204.98,205.55,203.43,204.46,844653.0
2025-01-07 20:00:00,204.47,204.55,202.52,204.24,805901.0
2025-01-07 21:00:00,204.23,204.89,202.0,202.01,691398.0
2025-01-07 22:00:00,202.0,203.84,201.36,203.59,525257.0
2025-01-07 23:00:00,203.59,203.63,201.8,202.07,307043.0
2025-01-08 00:00:00,202.06,203.2,201.79,202.53,515076.0
2025-01-08 01:00:00,202.53,202.55,199.43,201.17,1152448.0
2025-01-08 02:00:00,201.17,201.62,199.99,199.99,501777.0
2025-01-08 03:00:00,200.0,200.15,196.62,198.62,1443437.0
2025-01-08 04:00:00,198.62,199.53,196.55,196.93,928624.0
2025-01-08 05:00:00,196.93,197.85,195.62,195.99,865287.0
2025-01-08 06:00:00,195.99,196.73,193.3,193.37,1385801.0
2025-01-08 07:00:00,193.37,195.85,193.04,195.56,916524.0
2025-01-08 08:00:00,195.56,197.74,195.44,197.21,958912.0
2025-01-08 09:00:00,197.22,197.77,195.8,195.85,493689.0
2025-01-08 10:00:00,195.85,197.96,195.85,197.08,532705.0
2025-01-08 11:00:00,197.09,197.53,194.38,195.41,883770.0
2025-01-08 12:00:00,195.4,196.19,194.73,194.99,592639.0
2025-01-08 13:00:00,194.98,197.84,194.98,197.01,776317.0
2025-01-08 14:00:00,197.01,199.21,196.66,197.6,1035697.0
2025-01-08 15:00:00,197.59,199.48,196.15,197.69,1042614.0
2025-01-08 16:00:00,197.68,197.91,194.43,194.62,777353.0
2025-01-08 17:00:00,194.62,194.95,188.23,193.1,3204591.0
2025-01-08 18:00:00,193.11,196.81,192.73,193.87,1167432.0
2025-01-08 19:00:00,193.87,195.91,193.24,194.18,635246.0
2025-01-08 20:00:00,194.17,196.18,193.53,195.63,394063.0
2025-01-08 21:00:00,195.64,196.07,193.76,194.92,465641.0
2025-01-08 22:00:00,194.92,197.85,194.9,197.7,559609.0
2025-01-08 23:00:00,197.71,198.21,196.81,197.37,229978.0
2025-01-09 00:00:00,197.37,197.84,196.35,197.79,263495.0
2025-01-09 01:00:00,197.79,198.98,197.23,197.66,387194.0
2025-01-09 02:00:00,197.66,197.89,195.19,197.03,788925.0
2025-01-09 03:00:00,197.04,197.23,194.06,194.28,441109.0
2025-01-09 04:00:00,194.28,195.42,193.56,195.29,418876.0
2025-01-09 05:00:00,195.29,195.45,194.14,194.21,196167.0
2025-01-09 06:00:00,194.22,194.87,193.11,193.31,328832.0
2025-01-09 07:00:00,193.31,193.9,189.64,190.06,1118009.0
2025-01-09 08:00:00,190.06,192.35,189.0,191.09,833999.0
2025-01-09 09:00:00,191.09,192.42,190.91,191.53,353159.0
2025-01-09 10:00:00,191.54,192.02,189.67,191.31,420980.0
2025-01-09 11:00:00,191.31,192.75,190.48,191.08,335975.0
2025-01-09 12:00:00,191.08,191.99,189.21,190.24,500466.0
2025-01-09 13:00:00,190.23,190.55,185.37,185.44,1578189.0
2025-01-09 14:00:00,185.43,188.69,185.02,188.64,1190421.0
2025-01-09 15:00:00,188.64,192.9,187.78,192.09,1178866.0
2025-01-09 16:00:00,192.09,192.7,190.54,191.74,697046.0
2025-01-09 17:00:00,191.74,192.06,186.04,187.2,912359.0
2025-01-09 18:00:00,187.21,189.34,186.93,188.37,633161.0
2025-01-09 19:00:00,188.37,188.86,185.61,185.84,629442.0
2025-01-09 20:00:00,185.83,186.34,181.85,185.02,1773975.0
2025-01-09 21:00:00,185.02,186.89,184.52,184.68,523295.0
2025-01-09 22:00:00,184.67,187.51,183.09,185.86,561031.0
2025-01-09 23:00:00,185.86,186.1,184.23,184.88,376496.0
2025-01-10 00:00:00,184.87,186.93,184.86,186.32,461035.0
2025-01-10 01:00:00,186.32,187.99,185.66,187.45,484533.0
2025-01-10 02:00:00,187.46,189.3,187.26,188.18,419597.0
2025-01-10 03:00:00,188.18,189.39,187.86,189.02,249279.0
2025-01-10 04:00:00,189.01,189.88,188.48,188.97,295440.0
2025-01-10 05:00:00,188.98,191.32,188.27,189.78,525716.0
2025-01-10 06:00:00,189.78,191.09,189.24,190.96,339540.0
2025-01-10 07:00:00,190.97,192.93,190.49,191.63,604997.0
2025-01-10 08:00:00,191.63,192.37,191.24,191.91,409482.0
2025-01-10 09:00:00,191.91,192.68,191.14,191.88,405914.0
2025-01-10 10:00:00,191.88,192.58,191.33,192.52,302013.0
2025-01-10 11:00:00,192.51,192.77,191.0,191.82,462973.0
2025-01-10 12:00:00,191.83,192.07,190.4,191.78,366109.0
2025-01-10 13:00:00,191.78,191.97,184.86,186.43,2128765.0
2025-01-10 14:00:00,186.44,189.33,185.83,187.51,1134073.0
2025-01-10 15:00:00,187.5,188.8,183.38,187.2,1676207.0
2025-01-10 16:00:00,187.2,187.49,184.16,184.64,800782.0
2025-01-10 17:00:00,184.64,192.0,183.76,191.49,1168020.0
2025-01-10 18:00:00,191.49,191.89,189.18,189.9,845800.0
2025-01-10 19:00:00,189.91,190.91,189.1,190.12,401957.0
2025-01-10 20:00:00,190.13,190.47,186.77,187.36,473039.0
2025-01-10 21:00:00,187.36,188.77,187.02,187.64,223005.0
2025-01-10 22:00:00,187.65,188.58,186.59,188.01,318332.0
2025-01-10 23:00:00,188.01,188.42,187.19,187.59,168368.0
2025-01-11 00:00:00,187.59,188.17,187.03,188.15,219828.0
2025-01-11 01:00:00,188.15,188.71,185.67,186.31,358131.0
2025-01-11 02:00:00,186.3,187.07,186.03,186.6,197021.0
2025-01-11 03:00:00,186.6,186.63,185.5,186.28,194474.0
2025-01-11 04:00:00,186.28,186.62,185.05,185.69,257271.0
2025-01-11 05:00:00,185.68,186.15,185.06,186.12,209127.0
2025-01-11 06:00:00,186.13,187.08,185.98,186.0,232986.0
2025-01-11 07:00:00,185.99,186.74,185.19,186.13,254549.0
2025-01-11 08:00:00,186.13,186.8,185.0,185.47,238182.0
2025-01-11 09:00:00,185.47,186.38,184.2,185.0,518532.0
2025-01-11 10:00:00,185.0,185.68,184.01,185.06,536028.0
2025-01-11 11:00:00,185.06,186.7,184.98,186.58,404032.0
2025-01-11 12:00:00,186.57,187.45,186.3,186.8,332157.0
2025-01-11 13:00:00,186.81,187.41,186.09,186.43,311482.0
2025-01-11 14:00:00,186.43,187.84,185.75,187.77,315570.0
2025-01-11 15:00:00,187.78,188.13,186.52,186.84,281395.0
2025-01-11 16:00:00,186.85,187.37,185.88,187.11,301871.0
2025-01-11 17:00:00,187.11,187.19,185.55,186.53,258378.0
2025-01-11 18:00:00,186.54,187.81,186.29,187.53,213100.0
2025-01-11 19:00:00,187.53,187.93,187.01,187.65,132594.0
2025-01-11 20:00:00,187.65,190.69,187.38,190.33,407430.0
2025-01-11 21:00:00,190.33,191.82,190.1,190.91,462749.0
2025-01-11 22:00:00,190.92,190.97,187.96,188.23,466681.0
2025-01-11 23:00:00,188.24,188.67,187.78,187.99,215271.0
2025-01-12 00:00:00,187.99,188.21,187.15,187.26,286417.0
2025-01-12 01:00:00,187.26,187.53,186.41,187.51,270913.0
2025-01-12 02:00:00,187.51,188.34,186.93,188.32,183799.0
2025-01-12 03:00:00,188.32,188.5,186.8,187.2,206150.0
2025-01-12 04:00:00,187.19,187.34,186.53,186.69,164002.0
2025-01-12 05:00:00,186.7,187.16,186.3,186.56,136217.0
2025-01-12 06:00:00,186.56,186.69,185.8,185.81,175067.0
2025-01-12 07:00:00,185.81,186.61,185.47,186.47,215189.0
2025-01-12 08:00:00,186.48,186.84,185.6,185.87,210236.0
2025-01-12 09:00:00,185.87,186.33,185.04,185.72,387061.0
2025-01-12 10:00:00,185.72,186.32,185.22,186.0,244295.0
2025-01-12 11:00:00,186.02,186.91,185.88,186.56,221578.0
2025-01-12 12:00:00,186.56,187.48,186.05,186.92,283252.0
2025-01-12 13:00:00,186.91,188.55,186.6,187.95,311987.0
2025-01-12 14:00:00,187.94,188.87,187.71,188.36,329662.0
2025-01-12 15:00:00,188.36,190.98,188.11,190.38,569631.0
2025-01-12 16:00:00,190.38,190.7,189.06,189.94,420812.0
2025-01-12 17:00:00,189.94,190.488,189.24,189.83,237434.0
2025-01-12 18:00:00,189.83,190.4,189.05,189.49,194091.0
2025-01-12 19:00:00,189.49,189.88,188.56,188.83,169163.0
2025-01-12 20:00:00,188.84,189.93,188.72,189.25,151531.0
2025-01-12 21:00:00,189.25,189.46,187.84,188.37,254108.0
2025-01-12 22:00:00,188.37,188.59,186.44,186.92,409171.0
2025-01-12 23:00:00,186.91,188.67,186.65,188.43,382869.0
2025-01-13 00:00:00,188.43,191.94,188.18,190.57,827158.0
2025-01-13 01:00:00,190.56,190.68,186.77,187.3,802458.0
2025-01-13 02:00:00,187.3,187.56,184.19,185.67,940754.0
2025-01-13 03:00:00,185.67,186.46,184.08,184.95,523285.0
2025-01-13 04:00:00,184.94,186.95,184.57,185.25,488020.0
2025-01-13 05:00:00,185.26,185.43,183.14,183.8,687920.0
2025-01-13 06:00:00,183.8,184.42,181.55,182.02,910337.0
2025-01-13 07:00:00,182.02,183.46,181.38,182.39,574181.0
2025-01-13 08:00:00,182.39,182.47,180.05,180.49,885623.0
2025-01-13 09:00:00,180.48,180.8,178.54,179.93,1003659.0
2025-01-13 10:00:00,179.93,180.23,178.0,178.34,1146148.0
2025-01-13 11:00:00,178.33,178.4,175.12,175.33,1669279.0
2025-01-13 12:00:00,175.33,177.52,174.66,175.15,1606116.0
2025-01-13 13:00:00,175.15,178.18,174.166,175.78,1457717.0
2025-01-13 14:00:00,175.79,176.62,167.71,175.36,4046025.0
2025-01-13 15:00:00,175.36,180.22,174.86,178.68,1960185.0
2025-01-13 16:00:00,178.69,179.72,176.1,176.22,928117.0
2025-01-13 17:00:00,176.21,178.32,175.45,176.28,725871.0
2025-01-13 18:00:00,176.27,177.89,174.35,175.93,733153.0
2025-01-13 19:00:00,175.92,178.6,175.02,177.51,598888.0
2025-01-13 20:00:00,177.5,182.33,176.51,181.49,806813.0
2025-01-13 21:00:00,181.5,182.03,180.22,181.78,740480.0
2025-01-13 22:00:00,181.78,183.39,181.52,182.97,589996.0
2025-01-13 23:00:00,182.97,183.71,182.56,182.78,256974.0
2025-01-14 00:00:00,182.77,182.93,181.77,182.3,398177.0
2025-01-14 01:00:00,182.3,184.09,182.24,182.53,399041.0
2025-01-14 02:00:00,182.52,184.06,181.96,183.27,412732.0
2025-01-14 03:00:00,183.27,184.55,183.22,184.11,278675.0
2025-01-14 04:00:00,184.11,185.88,184.1,185.77,326723.0
2025-01-14 05:00:00,185.78,186.62,184.64,185.13,473425.0
2025-01-14 06:00:00,185.13,186.88,185.13,186.2,445668.0
2025-01-14 07:00:00,186.2,186.27,185.24,185.52,286077.0
2025-01-14 08:00:00,185.52,187.41,185.5,186.74,488841.0
2025-01-14 09:00:00,186.75,189.98,186.33,189.32,957429.0
2025-01-14 10:00:00,189.32,189.35,187.41,187.65,606486.0
2025-01-14 11:00:00,187.64,188.08,186.62,186.97,442998.0
2025-01-14 12:00:00,186.97,187.17,185.65,186.0,654282.0
2025-01-14 13:00:00,186.01,188.81,185.53,187.96,912061.0
2025-01-14 14:00:00,187.97,190.08,186.85,187.11,903206.0
2025-01-14 15:00:00,187.11,188.56,186.69,186.74,419621.0
2025-01-14 16:00:00,186.73,187.24,185.64,186.39,668670.0
2025-01-14 17:00:00,186.39,187.84,185.89,186.57,415417.0
2025-01-14 18:00:00,186.57,187.16,185.92,186.55,397996.0
2025-01-14 19:00:00,186.56,187.5,186.05,186.99,283199.0
2025-01-14 20:00:00,186.99,187.2,185.72,187.07,334497.0
2025-01-14 21:00:00,187.07,187.83,186.58,187.19,190196.0
2025-01-14 22:00:00,187.18,188.74,186.98,188.61,194737.0
2025-01-14 23:00:00,188.61,188.74,187.23,187.46,230079.0
2025-01-15 00:00:00,187.45,188.16,186.9,187.32,292857.0
2025-01-15 01:00:00,187.31,188.83,186.99,188.03,338563.0
2025-01-15 02:00:00,188.03,188.48,186.9,187.21,319018.0
2025-01-15 03:00:00,187.2,189.66,187.16,189.64,394386.0
2025-01-15 04:00:00,189.64,190.01,188.59,189.61,334452.0
2025-01-15 05:00:00,189.61,189.71,188.21,189.52,245330.0
2025-01-15 06:00:00,189.52,189.6,188.31,189.24,195449.0
2025-01-15 07:00:00,189.24,190.69,189.2,189.88,424923.0
2025-01-15 08:00:00,189.88,190.59,189.05,189.05,368454.0
2025-01-15 09:00:00,189.05,189.42,186.32,186.52,826078.0
2025-01-15 10:00:00,186.52,187.82,186.4,187.46,359431.0
2025-01-15 11:00:00,187.45,187.552,185.76,186.88,577229.0
2025-01-15 12:00:00,186.88,187.2,185.9,186.29,396198.0
2025-01-15 13:00:00,186.29,195.61,186.23,195.58,2373619.0
2025-01-15 14:00:00,195.57,197.08,192.88,195.6,1766872.0
2025-01-15 15:00:00,195.6,197.98,195.56,196.39,1316654.0
2025-01-15 16:00:00,196.39,198.6,196.29,197.95,812244.0
2025-01-15 17:00:00,197.95,199.19,197.44,197.61,688198.0
2025-01-15 18:00:00,197.61,201.79,197.61,201.2,894944.0
2025-01-15 19:00:00,201.2,202.32,200.14,201.82,779571.0
2025-01-15 20:00:00,201.83,204.71,201.83,202.66,1161789.0
2025-01-15 21:00:00,202.69,203.8,202.38,202.77,489927.0
2025-01-15 22:00:00,202.77,204.94,202.42,204.42,464411.0
2025-01-15 23:00:00,204.42,205.94,203.77,205.76,460806.0
2025-01-16 00:00:00,205.76,206.21,203.0,204.51,783597.0
2025-01-16 01:00:00,204.51,205.32,203.05,204.02,441620.0
2025-01-16 02:00:00,204.02,204.02,202.35,202.86,472616.0
2025-01-16 03:00:00,202.85,203.19,201.28,201.93,439262.0
2025-01-16 04:00:00,201.93,202.38,201.42,201.78,195687.0
2025-01-16 05:00:00,201.78,203.11,201.52,202.93,269266.0
2025-01-16 06:00:00,202.93,203.38,202.38,202.92,235214.0
2025-01-16 07:00:00,202.92,203.46,202.48,203.06,184406.0
2025-01-16 08:00:00,203.06,203.34,198.96,199.65,907652.0
2025-01-16 09:00:00,199.65,201.4,198.42,201.15,737589.0
2025-01-16 10:00:00,201.16,201.45,200.24,200.33,242914.0
2025-01-16 11:00:00,200.34,212.68,199.68,212.67,3729783.0
2025-01-16 12:00:00,212.66,217.14,212.54,215.11,3122199.0
2025-01-16 13:00:00,215.11,215.51,208.4,209.81,2151551.0
2025-01-16 14:00:00,209.82,210.82,205.42,207.68,1912174.0
2025-01-16 15:00:00,207.67,209.8,206.26,208.99,1464313.0
2025-01-16 16:00:00,208.99,214.68,208.77,213.03,1519836.0
2025-01-16 17:00:00,213.02,215.41,212.28,214.41,870282.0
2025-01-16 18:00:00,214.42,215.11,211.21,212.63,782004.0
2025-01-16 19:00:00,212.63,214.2,212.11,214.11,327199.0
2025-01-16 20:00:00,214.12,214.49,212.34,213.2,321044.0
2025-01-16 21:00:00,213.17,213.25,211.32,211.56,409753.0
2025-01-16 22:00:00,211.56,211.59,208.4,209.7,719574.0
2025-01-16 23:00:00,209.69,211.44,209.61,211.02,359910.0
2025-01-17 00:00:00,211.03,212.06,209.71,210.8,397331.0
2025-01-17 01:00:00,210.8,215.23,210.74,214.38,804127.0
2025-01-17 02:00:00,214.37,214.84,211.66,212.92,687626.0
2025-01-17 03:00:00,212.92,213.0,210.9,211.04,320627.0
2025-01-17 04:00:00,211.04,212.81,210.88,212.8,344687.0
2025-01-17 05:00:00,212.8,213.15,211.75,212.43,281452.0
2025-01-17 06:00:00,212.42,213.5,212.0,212.53,499762.0
2025-01-17 07:00:00,212.53,213.75,212.19,213.2,286875.0
2025-01-17 08:00:00,213.2,216.28,213.15,216.22,932288.0
2025-01-17 09:00:00,216.23,216.76,214.78,215.24,702132.0
2025-01-17 10:00:00,215.24,217.87,214.53,217.24,955219.0
2025-01-17 11:00:00,217.24,219.64,216.45,218.72,1205599.0
2025-01-17 12:00:00,218.71,220.42,218.27,220.29,1298164.0
2025-01-17 13:00:00,220.28,222.09,219.56,219.92,1433413.0
2025-01-17 14:00:00,219.92,221.59,218.19,219.22,1221367.0
2025-01-17 15:00:00,219.22,220.63,216.26,218.53,1430766.0
2025-01-17 16:00:00,218.53,221.92,217.75,220.74,869377.0
2025-01-17 17:00:00,220.74,221.45,215.88,216.45,1123034.0
2025-01-17 18:00:00,216.45,217.26,215.55,216.4,540191.0
2025-01-17 19:00:00,216.4,217.83,216.05,217.05,459023.0
2025-01-17 20:00:00,217.04,221.15,216.33,220.27,1040652.0
2025-01-17 21:00:00,220.26,220.41,216.62,218.43,572682.0
